Network Size,Delivery Rate (TPS),Run Index,NAME,Memory(max) (MB),Memory(avg) (MB),CPU(max) (%),CPU(avg) (%),Traffic In (MB),Traffic Out (MB),Disc Read (B),Disc Write (B)
1,5,0,sawtooth-shell-default,39.3,11.7,59.62,19.76,1.1,8.2,0,0
1,5,0,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,5,0,sawtooth-rest-api-0,65.8,39.9,48.34,13.92,705.2,1.1,0,0
1,5,0,sawtooth-intkey-tp-python...ult-0,21.5,20.9,39.45,3.23,8.4,4.2,0,0
1,5,0,sawtooth-settings-tp-0,20.8,20.8,0.00,0.00,3.6,0,0,0
1,5,0,sawtooth-validator-0,189.4,128.7,98.18,11.84,9.9,702.4,0,0
1,5,1,sawtooth-shell-default,42.4,11.7,60.77,19.79,1.1,8.2,0,0
1,5,1,sawtooth-poet-validator-r...-tp-0,46.4,46.4,0.00,0.00,3.6,0,0,0
1,5,1,sawtooth-intkey-tp-python...ult-0,21.7,21.0,38.65,3.64,8.4,4.1,0,0
1,5,1,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,3.6,0,0,0
1,5,1,sawtooth-rest-api-0,73.5,40.1,47.82,13.88,706.1,1.2,0,0
1,5,1,sawtooth-validator-0,184.3,130.4,77.23,12.52,9.9,703.4,0,0
1,5,0,sawtooth-shell-default,37.1,11.6,60.50,19.70,1.1,7.9,0,0
1,5,0,sawtooth-intkey-tp-python...ult-0,21.6,21.0,45.37,3.96,8.3,4.1,0,0
1,5,0,sawtooth-rest-api-0,68.4,39.5,47.67,13.51,670.9,1.1,0,0
1,5,0,sawtooth-settings-tp-0,20.8,20.8,0.00,0.00,3.6,0,0,0
1,5,0,sawtooth-poet-validator-r...-tp-0,46.9,46.9,0.00,0.00,3.6,0,0,0
1,5,0,sawtooth-validator-0,205.4,140.5,84.41,13.04,9.8,668.4,0,0
1,5,1,sawtooth-shell-default,35.1,11.6,57.43,19.73,1.1,7.9,0,0
1,5,1,sawtooth-rest-api-0,69.8,39.1,47.68,13.32,670.1,1.1,0,0
1,5,1,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,3.6,0,0,0
1,5,1,sawtooth-settings-tp-0,20.4,20.4,0.00,0.00,3.6,0,0,0
1,5,1,sawtooth-intkey-tp-python...ult-0,21.6,20.9,44.25,3.51,8.3,4.1,0,0
1,5,1,sawtooth-validator-0,203.7,136.2,90.00,12.24,9.7,667.5,0,0
1,5,0,sawtooth-shell-default,36.2,11.6,58.15,19.78,1.1,7.8,0,0
1,5,0,sawtooth-rest-api-0,66.3,39.2,47.83,13.18,668.1,1.1,0,0
1,5,0,sawtooth-intkey-tp-python...ult-0,21.7,21.0,46.25,3.08,8.3,4.1,0,0
1,5,0,sawtooth-poet-validator-r...-tp-0,46.9,46.9,0.00,0.00,3.6,0,0,0
1,5,0,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,3.6,0,0,0
1,5,0,sawtooth-validator-0,198.2,137.4,83.04,11.29,9.7,665.6,0,0
1,5,1,sawtooth-shell-default,26.9,11.6,57.74,19.69,1.1,7.7,0,0
1,5,1,sawtooth-intkey-tp-python...ult-0,21.7,21.0,41.84,3.74,8.2,4.1,0,0
1,5,1,sawtooth-rest-api-0,67.1,39.0,48.01,12.99,657.2,1.1,0,0
1,5,1,sawtooth-settings-tp-0,20.8,20.8,0.00,0.00,3.6,0,0,0
1,5,1,sawtooth-poet-validator-r...-tp-0,46.9,46.9,0.00,0.00,3.6,0,0,0
1,5,1,sawtooth-validator-0,209.8,141.7,88.31,12.67,9.7,654.8,0,0
1,5,0,sawtooth-shell-default,34.7,11.4,57.19,19.85,1.0,7.6,0,0
1,5,0,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,3.6,0,0,0
1,5,0,sawtooth-intkey-tp-python...ult-0,21.8,21.1,44.57,3.48,8.3,4.1,0,0
1,5,0,sawtooth-rest-api-0,73.5,38.7,47.59,12.88,642.2,1.0,0,0
1,5,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,5,0,sawtooth-validator-0,218.3,146.9,92.38,12.74,9.6,640.0,0,0
1,5,1,sawtooth-shell-default,36.2,11.6,60.61,19.48,1005.8,7.1,0,0
1,5,1,sawtooth-rest-api-0,69.9,38.2,45.78,12.18,604.8,1011.3,0,0
1,5,1,sawtooth-intkey-tp-python...ult-0,21.8,21.0,44.76,3.44,8.3,4.1,0,0
1,5,1,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,5,1,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,5,1,sawtooth-validator-0,213.7,139.8,92.90,13.59,9.4,603.0,0,0
1,5,0,sawtooth-shell-default,27.9,11.5,73.10,20.01,1.0,7.3,0,0
1,5,0,sawtooth-intkey-tp-python...ult-0,21.5,20.8,45.20,3.77,8.4,4.1,0,0
1,5,0,sawtooth-poet-validator-r...-tp-0,46.4,46.4,0.00,0.00,3.6,0,0,0
1,5,0,sawtooth-rest-api-0,70.8,38.4,46.24,12.26,615.6,1.0,0,0
1,5,0,sawtooth-settings-tp-0,20.8,20.8,0.00,0.00,3.6,0,0,0
1,5,0,sawtooth-validator-0,219.4,146.9,96.63,14.29,9.5,613.8,0,0
1,5,1,sawtooth-shell-default,31.7,10.7,55.75,19.54,969.2,6.9,0,0
1,5,1,sawtooth-rest-api-0,66.1,38.1,48.20,11.88,582.9,974.6,0,0
1,5,1,sawtooth-intkey-tp-python...ult-0,21.4,20.8,40.84,2.96,7.7,3.8,0,0
1,5,1,sawtooth-poet-validator-r...-tp-0,47.0,47.0,0.00,0.00,3.6,0,0,0
1,5,1,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,5,1,sawtooth-validator-0,213.1,141.2,95.83,12.81,9.1,580.8,0,0
1,5,0,sawtooth-shell-default,26.9,11.3,57.72,19.61,1.0,7.6,0,0
1,5,0,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,3.6,0,0,0
1,5,0,sawtooth-intkey-tp-python...ult-0,21.9,21.2,45.60,3.41,8.4,4.1,0,0
1,5,0,sawtooth-rest-api-0,67.6,38.6,47.16,12.79,637.9,1.0,0,0
1,5,0,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,3.6,0,0,0
1,5,0,sawtooth-validator-0,231.9,146.8,90.20,12.83,9.7,635.8,0,0
1,5,1,sawtooth-shell-default,26.8,11.3,71.41,19.79,1.0,7.5,0,0
1,5,1,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,3.8,0,0,0
1,5,1,sawtooth-intkey-tp-python...ult-0,21.7,21.1,43.30,3.61,8.2,4.1,0,0
1,5,1,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,3.6,0,0,0
1,5,1,sawtooth-rest-api-0,71.8,38.7,47.72,12.43,634.9,1.0,0,0
1,5,1,sawtooth-validator-0,212.2,143.7,96.95,12.91,9.6,632.7,0,0
1,5,0,sawtooth-shell-default,37.5,11.7,55.79,19.68,1.1,8.1,0,0
1,5,0,sawtooth-rest-api-0,66.4,39.7,48.50,13.75,688.4,1.1,0,0
1,5,0,sawtooth-poet-validator-r...-tp-0,46.4,46.4,0.00,0.00,3.6,0,0,0
1,5,0,sawtooth-intkey-tp-python...ult-0,22.0,21.3,44.51,3.80,8.3,4.1,0,0
1,5,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,5,0,sawtooth-validator-0,193.5,134.0,82.21,12.81,9.8,685.7,0,0
1,5,1,sawtooth-shell-default,27.9,11.5,60.84,19.67,1.1,8.1,0,0
1,5,1,sawtooth-intkey-tp-python...ult-0,21.4,20.8,45.75,3.86,8.4,4.2,0,0
1,5,1,sawtooth-rest-api-0,65.0,39.6,49.85,13.60,688.8,1.1,0,0
1,5,1,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,3.6,0,0,0
1,5,1,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,3.6,0,0,0
1,5,1,sawtooth-validator-0,195.8,139.8,94.94,12.55,9.8,686.2,0,0
1,5,0,sawtooth-shell-default,48.5,29.3,57.63,20.00,1.2,8.6,0,0
1,5,0,sawtooth-rest-api-0,83.6,59.4,47.57,14.60,728.0,1.2,0,0
1,5,0,sawtooth-intkey-tp-python...ult-0,38.3,37.8,28.96,3.06,8.4,4.2,0,0
1,5,0,sawtooth-poet-validator-r...-tp-0,71.9,71.9,0.00,0.00,3.6,0,0,0
1,5,0,sawtooth-settings-tp-0,37.4,37.4,0.00,0.00,3.6,0,0,0
1,5,0,sawtooth-validator-0,203.4,156.1,75.49,12.61,10.0,725.0,168.0,0
1,5,1,sawtooth-shell-default,32.2,12.2,55.87,19.97,1.2,8.6,0,0
1,5,1,sawtooth-intkey-tp-python...ult-0,21.9,21.2,27.06,3.70,8.5,4.2,0,0
1,5,1,sawtooth-rest-api-0,58.2,39.0,47.08,14.45,728.2,1.2,0,0
1,5,1,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,3.6,0,0,0
1,5,1,sawtooth-settings-tp-0,21.0,21.0,0.00,0.00,3.6,0,0,0
1,5,1,sawtooth-validator-0,171.4,124.2,67.62,13.85,10.0,725.2,0,0
1,5,0,sawtooth-shell-default,38.5,11.6,59.52,19.68,1.1,7.8,0,0
1,5,0,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,3.6,0,0,0
1,5,0,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,3.8,0,0,0
1,5,0,sawtooth-intkey-tp-python...ult-0,21.7,20.9,47.67,3.51,8.3,4.1,0,0
1,5,0,sawtooth-rest-api-0,69.1,39.2,49.98,13.50,662.0,1.1,0,0
1,5,0,sawtooth-validator-0,206.5,136.8,91.37,12.69,9.7,659.6,0,0
1,5,1,sawtooth-shell-default,37.0,11.7,61.80,19.60,1.0,7.6,0,0
1,5,1,sawtooth-rest-api-0,70.6,38.4,49.36,12.79,639.9,1.0,0,0
1,5,1,sawtooth-intkey-tp-python...ult-0,21.8,21.0,45.11,3.44,8.4,4.2,0,0
1,5,1,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,5,1,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,3.6,0,0,0
1,5,1,sawtooth-validator-0,215.6,145.1,87.86,12.87,9.7,637.9,0,0
1,5,0,sawtooth-shell-default,28.0,11.9,55.66,19.88,1.2,8.4,0,0
1,5,0,sawtooth-rest-api-0,68.5,40.7,47.77,14.10,718.9,1.2,0,0
1,5,0,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,3.6,0,0,0
1,5,0,sawtooth-settings-tp-0,20.4,20.4,0.00,0.00,3.6,0,0,0
1,5,0,sawtooth-intkey-tp-python...ult-0,21.5,20.8,28.84,3.66,8.4,4.2,0,0
1,5,0,sawtooth-validator-0,185.7,126.8,74.34,13.10,10.0,716.0,0,0
1,5,1,sawtooth-shell-default,37.6,12.2,55.78,19.88,1.2,8.4,0,0
1,5,1,sawtooth-rest-api-0,67.1,40.1,45.80,14.21,718.8,1.2,0,0
1,5,1,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,3.6,0,0,0
1,5,1,sawtooth-intkey-tp-python...ult-0,21.5,20.9,36.09,3.83,8.4,4.2,0,0
1,5,1,sawtooth-settings-tp-0,20.8,20.8,0.00,0.00,3.6,0,0,0
1,5,1,sawtooth-validator-0,178.1,126.5,76.33,13.41,10.0,716.0,0,0
1,10,0,sawtooth-shell-default,25.7,15.0,58.73,19.26,1.6,11.6,0,0
1,10,0,sawtooth-rest-api-0,89.8,50.4,68.65,19.55,1015.9,1.7,0,0
1,10,0,sawtooth-intkey-tp-python...ult-0,23.0,21.7,46.81,6.33,16.9,8.3,0,0
1,10,0,sawtooth-settings-tp-0,20.3,20.3,0.00,0.00,3.6,0,0,0
1,10,0,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,10,0,sawtooth-validator-0,349.1,200.3,102.32,25.76,18.2,1015.3,0,0
1,10,1,sawtooth-shell-default,51.9,14.9,56.99,17.98,1.7,11.7,0,0
1,10,1,sawtooth-intkey-tp-python...ult-0,22.8,21.5,45.91,6.67,16.8,8.3,0,0
1,10,1,sawtooth-rest-api-0,109.3,50.3,79.55,21.24,1022.1,1.7,0,0
1,10,1,sawtooth-poet-validator-r...-tp-0,46.5,46.5,0.00,0.00,3.6,0,0,0
1,10,1,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,3.6,0,0,0
1,10,1,sawtooth-validator-0,319.5,197.9,103.11,26.02,18.2,1021.4,0,0
1,10,0,sawtooth-shell-default,53.5,14.5,55.65,18.64,1.7,11.7,0,0
1,10,0,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,10,0,sawtooth-rest-api-0,106.2,49.4,85.44,21.46,1018.2,1.7,0,0
1,10,0,sawtooth-intkey-tp-python...ult-0,22.9,21.6,45.12,6.55,16.8,8.3,0,0
1,10,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,10,0,sawtooth-validator-0,391.0,219.5,104.03,27.50,18.1,1017.5,0,0
1,10,1,sawtooth-shell-default,48.9,14.7,57.46,18.52,1.6,11.7,0,0
1,10,1,sawtooth-intkey-tp-python...ult-0,22.8,21.5,44.87,7.14,16.2,8.0,0,0
1,10,1,sawtooth-rest-api-0,102.7,50.9,72.33,21.26,1013.3,1.7,0,0
1,10,1,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,10,1,sawtooth-poet-validator-r...-tp-0,46.9,46.9,0.00,0.00,3.6,0,0,0
1,10,1,sawtooth-validator-0,341.8,201.4,105.39,29.25,18.0,1012.0,0,0
1,10,0,sawtooth-shell-default,34.7,15.4,55.31,19.96,1.7,12.0,0,0
1,10,0,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,10,0,sawtooth-rest-api-0,97.1,49.3,55.98,20.23,1.0,1.7,0,0
1,10,0,sawtooth-intkey-tp-python...ult-0,23.0,21.7,41.29,6.71,16.7,8.3,0,0
1,10,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,10,0,sawtooth-validator-0,367.8,211.7,104.34,31.14,18.3,1.0,0,0
1,10,1,sawtooth-shell-default,30.1,14.6,61.16,18.82,1.6,11.3,0,0
1,10,1,sawtooth-rest-api-0,107.3,50.4,77.47,21.10,981.6,1.6,0,0
1,10,1,sawtooth-poet-validator-r...-tp-0,46.5,46.5,0.00,0.00,3.8,0,0,0
1,10,1,sawtooth-intkey-tp-python...ult-0,23.0,21.7,46.91,6.78,16.6,8.2,0,0
1,10,1,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,3.6,0,0,0
1,10,1,sawtooth-validator-0,367.7,212.7,105.07,30.74,17.9,981.0,0,0
1,10,0,sawtooth-shell-default,49.8,13.9,58.85,19.30,1.4,10.0,0,0
1,10,0,sawtooth-intkey-tp-python...ult-0,22.7,21.6,44.17,6.21,14.4,7.1,0,0
1,10,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,10,0,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,3.6,0,0,0
1,10,0,sawtooth-rest-api-0,99.2,46.5,69.84,19.09,853.1,1.4,0,0
1,10,0,sawtooth-validator-0,352.6,215.2,101.96,34.68,16.4,851.8,0,0
1,10,1,sawtooth-shell-default,42.4,14.3,54.57,19.06,1.5,10.8,0,0
1,10,1,sawtooth-intkey-tp-python...ult-0,23.2,21.7,44.69,7.16,16.4,8.1,0,0
1,10,1,sawtooth-poet-validator-r...-tp-0,46.4,46.4,0.00,0.00,3.6,0,0,0
1,10,1,sawtooth-rest-api-0,112.7,48.5,69.95,18.45,937.5,1.5,0,0
1,10,1,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,3.6,0,0,0
1,10,1,sawtooth-validator-0,396.6,223.0,103.27,33.38,17.7,937.3,0,0
1,10,0,sawtooth-shell-default,49.5,13.4,62.60,19.45,1.3,9.5,0,0
1,10,0,sawtooth-rest-api-0,91.7,44.2,54.25,16.20,815.5,1.3,0,0
1,10,0,sawtooth-intkey-tp-python...ult-0,22.8,21.5,44.53,5.81,15.2,7.5,0,0
1,10,0,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,3.6,0,0,0
1,10,0,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,3.6,0,0,0
1,10,0,sawtooth-validator-0,345.6,197.3,103.68,35.56,16.6,815.3,0,0
1,10,1,sawtooth-shell-default,38.2,12.7,61.17,19.58,1.1,7.8,0,0
1,10,1,sawtooth-rest-api-0,92.7,40.1,70.41,14.18,672.0,1.1,0,0
1,10,1,sawtooth-intkey-tp-python...ult-0,22.4,21.2,43.73,6.06,13.7,6.7,0,0
1,10,1,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,3.6,0,0,0
1,10,1,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,10,1,sawtooth-validator-0,361.5,180.6,102.85,38.80,15.2,672.1,0,0
1,10,0,sawtooth-shell-default,30.5,14.8,55.74,19.02,1.5,11.0,0,0
1,10,0,sawtooth-settings-tp-0,20.3,20.3,0.00,0.00,3.8,0,0,0
1,10,0,sawtooth-intkey-tp-python...ult-0,22.8,21.6,46.92,6.42,16.2,8.0,0,0
1,10,0,sawtooth-rest-api-0,107.2,49.1,77.28,21.01,958.9,1.6,0,0
1,10,0,sawtooth-poet-validator-r...-tp-0,46.9,46.9,0.00,0.00,3.6,0,0,0
1,10,0,sawtooth-validator-0,363.6,224.8,104.05,32.14,17.7,958.3,0,0
1,10,1,sawtooth-shell-default,41.6,14.6,59.26,18.63,1.4,10.3,0,0
1,10,1,sawtooth-intkey-tp-python...ult-0,22.7,21.4,43.52,6.46,16.2,8.0,0,0
1,10,1,sawtooth-settings-tp-0,20.4,20.4,0.00,0.00,3.6,0,0,0
1,10,1,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,3.6,0,0,0
1,10,1,sawtooth-rest-api-0,114.2,48.0,76.40,19.53,885.8,1.4,0,0
1,10,1,sawtooth-validator-0,408.8,222.3,103.64,35.16,17.4,885.9,0,0
1,10,0,sawtooth-shell-default,40.8,14.6,56.72,19.25,1.7,11.8,0,0
1,10,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.8,0,0,0
1,10,0,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,10,0,sawtooth-intkey-tp-python...ult-0,22.8,21.5,44.57,6.18,16.6,8.2,0,0
1,10,0,sawtooth-rest-api-0,120.9,51.5,72.44,19.93,1.0,1.7,0,0
1,10,0,sawtooth-validator-0,328.5,207.9,99.52,24.88,18.2,1.0,0,0
1,10,1,sawtooth-shell-default,37.1,15.3,55.50,18.97,1.7,11.8,0,0
1,10,1,sawtooth-intkey-tp-python...ult-0,22.9,21.6,46.07,6.74,16.8,8.3,0,0
1,10,1,sawtooth-settings-tp-0,20.3,20.3,0.00,0.00,3.6,0,0,0
1,10,1,sawtooth-rest-api-0,103.8,50.5,61.77,19.73,1.0,1.7,0,0
1,10,1,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,10,1,sawtooth-validator-0,327.5,212.1,98.54,26.79,18.3,1.0,0,0
1,10,0,sawtooth-shell-default,42.4,14.6,58.68,18.69,1.6,11.7,0,0
1,10,0,sawtooth-intkey-tp-python...ult-0,22.7,21.5,37.08,7.58,16.9,8.3,0,0
1,10,0,sawtooth-poet-validator-r...-tp-0,46.5,46.5,0.00,0.00,3.6,0,0,0
1,10,0,sawtooth-rest-api-0,89.0,48.2,65.43,19.68,1021.3,1.7,0,0
1,10,0,sawtooth-settings-tp-0,20.8,20.8,0.00,0.00,3.6,0,0,0
1,10,0,sawtooth-validator-0,282.6,178.3,98.39,28.89,18.2,1020.7,0,0
1,10,1,sawtooth-shell-default,28.2,15.5,58.26,18.94,1.7,11.8,0,0
1,10,1,sawtooth-intkey-tp-python...ult-0,22.9,21.7,40.81,5.82,17.0,8.4,0,0
1,10,1,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,3.6,0,0,0
1,10,1,sawtooth-rest-api-0,73.9,47.9,63.15,19.45,1022.7,1.7,0,0
1,10,1,sawtooth-poet-validator-r...-tp-0,47.0,47.0,0.00,0.00,3.6,0,0,0
1,10,1,sawtooth-validator-0,274.4,179.2,103.52,25.72,18.3,1022.0,0,0
1,10,0,sawtooth-shell-default,52.5,14.8,61.25,18.45,1.6,11.5,0,0
1,10,0,sawtooth-rest-api-0,110.3,50.5,84.74,22.21,999.5,1.6,0,0
1,10,0,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,3.6,0,0,0
1,10,0,sawtooth-intkey-tp-python...ult-0,23.1,21.8,44.43,7.30,16.6,8.2,0,0
1,10,0,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,3.6,0,0,0
1,10,0,sawtooth-validator-0,338.3,212.1,105.00,30.05,18.0,998.7,0,0
1,10,1,sawtooth-shell-default,47.8,14.1,61.03,18.45,1.5,10.8,0,0
1,10,1,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,3.6,0,0,0
1,10,1,sawtooth-rest-api-0,111.7,49.7,79.43,20.50,940.4,1.5,0,0
1,10,1,sawtooth-settings-tp-0,20.4,20.4,0.00,0.00,3.6,0,0,0
1,10,1,sawtooth-intkey-tp-python...ult-0,22.9,21.6,45.35,6.37,16.7,8.2,0,0
1,10,1,sawtooth-validator-0,391.1,215.3,104.15,32.06,17.8,940.4,0,0
1,10,0,sawtooth-shell-default,48.6,15.0,63.72,18.95,1.7,11.7,0,0
1,10,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,10,0,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,3.6,0,0,0
1,10,0,sawtooth-rest-api-0,86.5,50.9,54.34,18.57,1022.8,1.7,0,0
1,10,0,sawtooth-intkey-tp-python...ult-0,23.0,21.7,43.70,7.15,16.8,8.3,0,0
1,10,0,sawtooth-validator-0,288.8,182.8,102.95,27.58,18.2,1022.1,0,0
1,10,1,sawtooth-shell-default,48.0,14.8,57.30,18.25,1.7,11.7,0,0
1,10,1,sawtooth-intkey-tp-python...ult-0,22.9,21.8,42.26,6.27,16.9,8.4,0,0
1,10,1,sawtooth-rest-api-0,105.2,52.3,69.00,21.22,1.0,1.7,0,0
1,10,1,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,3.6,0,0,0
1,10,1,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,3.6,0,0,0
1,10,1,sawtooth-validator-0,285.1,182.6,105.34,25.80,18.3,1.0,0,0
1,15,0,sawtooth-shell-default,68.3,17.4,56.88,16.88,1.8,12.9,0,0
1,15,0,sawtooth-intkey-tp-python...ult-0,23.9,22.1,45.73,10.34,25.1,12.4,0,0
1,15,0,sawtooth-rest-api-0,136.7,59.8,93.33,23.85,1.1,1.8,0,0
1,15,0,sawtooth-poet-validator-r...-tp-0,46.9,46.9,0.00,0.00,3.6,0,0,0
1,15,0,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,3.6,0,0,0
1,15,0,sawtooth-validator-0,459.1,261.1,106.20,42.13,25.7,1.1,0,0
1,15,1,sawtooth-shell-default,57.1,16.2,60.01,17.10,1.8,12.9,0,0
1,15,1,sawtooth-intkey-tp-python...ult-0,23.8,22.1,45.91,10.33,25.1,12.4,0,0
1,15,1,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,3.6,0,0,0
1,15,1,sawtooth-rest-api-0,132.2,57.3,95.94,23.32,1.1,1.9,0,0
1,15,1,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,3.6,0,0,0
1,15,1,sawtooth-validator-0,452.8,267.2,107.07,40.35,25.7,1.1,0,0
1,15,0,sawtooth-shell-default,56.5,16.5,63.09,17.61,1.8,12.6,0,0
1,15,0,sawtooth-rest-api-0,148.1,56.5,99.80,23.05,1.1,1.8,0,0
1,15,0,sawtooth-intkey-tp-python...ult-0,24.1,22.1,46.46,10.18,24.8,12.3,0,0
1,15,0,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,3.6,0,0,0
1,15,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,15,0,sawtooth-validator-0,540.2,297.3,105.96,47.07,25.5,1.1,0,0
1,15,1,sawtooth-shell-default,68.2,15.7,59.01,17.98,1.8,12.4,0,0
1,15,1,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,3.6,0,0,0
1,15,1,sawtooth-settings-tp-0,20.3,20.3,0.00,0.00,3.6,0,0,0
1,15,1,sawtooth-intkey-tp-python...ult-0,24.0,22.2,45.23,9.89,24.4,12.1,0,0
1,15,1,sawtooth-rest-api-0,139.0,57.0,95.63,22.92,1.1,1.8,0,0
1,15,1,sawtooth-validator-0,539.4,296.3,105.89,50.02,25.2,1.1,0,0
1,15,0,sawtooth-shell-default,71.1,15.6,62.23,16.46,1.7,12.0,0,0
1,15,0,sawtooth-rest-api-0,141.7,56.9,99.31,23.09,1.0,1.7,0,0
1,15,0,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,3.6,0,0,0
1,15,0,sawtooth-intkey-tp-python...ult-0,24.1,22.3,43.57,10.21,24.7,12.2,0,0
1,15,0,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,3.6,0,0,0
1,15,0,sawtooth-validator-0,542.6,301.8,105.75,48.92,25.2,1.0,0,0
1,15,1,sawtooth-shell-default,53.8,15.3,57.82,16.88,1.7,12.2,0,0
1,15,1,sawtooth-rest-api-0,139.0,55.6,90.65,24.64,1.1,1.8,0,0
1,15,1,sawtooth-intkey-tp-python...ult-0,23.9,22.1,45.79,9.73,23.7,11.7,0,0
1,15,1,sawtooth-poet-validator-r...-tp-0,46.5,46.5,0.00,0.00,3.6,0,0,0
1,15,1,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,3.6,0,0,0
1,15,1,sawtooth-validator-0,538.4,305.4,105.90,50.96,24.8,1.1,0,0
1,15,0,sawtooth-shell-default,47.5,16.2,61.54,17.53,1.5,10.8,0,0
1,15,0,sawtooth-rest-api-0,135.1,52.7,91.14,21.68,943.8,1.5,0,0
1,15,0,sawtooth-poet-validator-r...-tp-0,46.5,46.5,0.00,0.00,3.6,0,0,0
1,15,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,15,0,sawtooth-intkey-tp-python...ult-0,23.8,22.0,45.74,9.43,22.8,11.1,0,0
1,15,0,sawtooth-validator-0,517.3,264.3,104.02,66.33,23.7,946.9,0,0
1,15,1,sawtooth-shell-default,63.0,15.8,62.35,16.29,1.5,10.7,0,0
1,15,1,sawtooth-intkey-tp-python...ult-0,23.6,22.0,44.85,9.02,21.4,10.5,0,0
1,15,1,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,3.6,0,0,0
1,15,1,sawtooth-rest-api-0,115.7,52.7,84.47,21.54,941.2,1.5,0,0
1,15,1,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,3.6,0,0,0
1,15,1,sawtooth-validator-0,474.5,296.7,103.10,59.11,23.0,943.1,0,0
